1.248072e+07 7.389538e+05 6.343429e+04 2.585053e+04 1.006225e+04 5.003875e+03 2.463162e+03 2.451809e+03 2.167512e+03 1.860530e+03 1.155546e+03 1.216857e+03 7.523081e+02 9.910777e+02 8.481626e+02 6.405005e+02 7.433281e+02 7.339233e+02 6.128588e+02 5.086611e+02 5.441299e+02 5.923200e+02 5.295847e+02 4.318048e+02 4.305110e+02 3.393409e+02 3.988929e+02 3.662710e+02 3.656152e+02 3.563333e+02 3.110826e+02 2.979006e+02 3.167133e+02 2.990012e+02 2.977878e+02 3.012366e+02 2.406047e+02 2.409639e+02 2.260787e+02 2.295634e+02 
7.389538e+05 1.458978e+06 1.906364e+05 2.254939e+04 6.589199e+03 2.946314e+03 1.384550e+03 1.248178e+03 1.147050e+03 1.030821e+03 6.757586e+02 6.787125e+02 4.111028e+02 5.824923e+02 4.896802e+02 3.459514e+02 3.849349e+02 3.809225e+02 3.439920e+02 2.849665e+02 2.962095e+02 3.057947e+02 2.819565e+02 2.387344e+02 2.402289e+02 1.819158e+02 2.053772e+02 1.913061e+02 1.868633e+02 1.859486e+02 1.638295e+02 1.579434e+02 1.647376e+02 1.555542e+02 1.520822e+02 1.505313e+02 1.243020e+02 1.291289e+02 1.213188e+02 1.237527e+02 
6.343429e+04 1.906364e+05 8.741611e+05 1.656902e+05 1.234188e+04 4.076605e+03 1.622358e+03 1.375261e+03 1.215400e+03 1.127859e+03 7.886338e+02 7.922002e+02 4.852563e+02 6.686571e+02 6.008314e+02 3.943994e+02 4.144687e+02 4.215661e+02 3.939482e+02 3.363541e+02 3.326587e+02 3.300112e+02 3.069698e+02 2.727306e+02 2.704082e+02 1.968751e+02 2.203163e+02 2.069716e+02 2.072818e+02 2.002116e+02 1.797595e+02 1.761453e+02 1.826295e+02 1.711005e+02 1.632587e+02 1.670075e+02 1.391193e+02 1.428271e+02 1.390514e+02 1.395643e+02 
2.585053e+04 2.254939e+04 1.656902e+05 8.634858e+05 1.175323e+05 9.562667e+03 2.756797e+03 2.035404e+03 1.723612e+03 1.518571e+03 1.091231e+03 1.163549e+03 7.297517e+02 9.875991e+02 8.506289e+02 5.751832e+02 6.116057e+02 6.130183e+02 5.526584e+02 4.682399e+02 4.919620e+02 4.846500e+02 4.416627e+02 3.862098e+02 3.868592e+02 2.840194e+02 3.150369e+02 2.990113e+02 2.902223e+02 2.910992e+02 2.563940e+02 2.550188e+02 2.716479e+02 2.487470e+02 2.462740e+02 2.481551e+02 2.059150e+02 2.109935e+02 2.083392e+02 2.020612e+02 
1.006225e+04 6.589199e+03 1.234188e+04 1.175323e+05 4.379905e+05 6.018147e+04 4.215779e+03 2.257359e+03 1.604274e+03 1.343840e+03 9.078134e+02 1.005156e+03 6.495613e+02 8.602761e+02 7.020850e+02 4.765632e+02 5.221421e+02 5.088763e+02 4.393189e+02 3.720550e+02 3.962999e+02 4.153728e+02 3.644397e+02 3.054964e+02 3.119711e+02 2.359008e+02 2.636506e+02 2.391754e+02 2.328123e+02 2.295763e+02 2.108243e+02 2.046041e+02 2.186846e+02 2.106252e+02 2.039297e+02 2.047134e+02 1.674039e+02 1.738957e+02 1.694525e+02 1.663705e+02 
5.003875e+03 2.946314e+03 4.076605e+03 9.562667e+03 6.018147e+04 2.405529e+05 2.833254e+04 3.648091e+03 1.852103e+03 1.311294e+03 8.360957e+02 8.616124e+02 5.647854e+02 7.421891e+02 6.158604e+02 4.053510e+02 4.358508e+02 4.266195e+02 3.661446e+02 3.005746e+02 3.173973e+02 3.329018e+02 3.033880e+02 2.523392e+02 2.503859e+02 1.935495e+02 2.167709e+02 1.974395e+02 1.877558e+02 1.859113e+02 1.677382e+02 1.652804e+02 1.781231e+02 1.747811e+02 1.712898e+02 1.685677e+02 1.375504e+02 1.403034e+02 1.392443e+02 1.358289e+02 
2.463162e+03 1.384550e+03 1.622358e+03 2.756797e+03 4.215779e+03 2.833254e+04 1.114314e+05 2.173644e+04 2.627576e+03 1.333769e+03 7.138032e+02 6.900251e+02 4.157979e+02 5.690427e+02 4.857481e+02 3.186080e+02 3.202184e+02 3.111586e+02 2.730346e+02 2.226721e+02 2.252743e+02 2.314103e+02 2.138280e+02 1.885884e+02 1.850047e+02 1.359555e+02 1.538600e+02 1.430107e+02 1.368961e+02 1.318863e+02 1.177617e+02 1.171819e+02 1.284773e+02 1.236703e+02 1.242503e+02 1.250361e+02 9.932211e+01 1.010291e+02 9.996016e+01 9.878980e+01 
2.451809e+03 1.248178e+03 1.375261e+03 2.035404e+03 2.257359e+03 3.648091e+03 2.173644e+04 1.387026e+05 2.800444e+04 3.364418e+03 1.291420e+03 1.075629e+03 6.074828e+02 7.931868e+02 6.828605e+02 4.671385e+02 4.752292e+02 4.490470e+02 3.901653e+02 3.249648e+02 3.257874e+02 3.275536e+02 2.994254e+02 2.641652e+02 2.669908e+02 1.947326e+02 2.129425e+02 2.003602e+02 1.947216e+02 1.872741e+02 1.664006e+02 1.645801e+02 1.773717e+02 1.749482e+02 1.746364e+02 1.787717e+02 1.472877e+02 1.471235e+02 1.435351e+02 1.392678e+02 
2.167512e+03 1.147050e+03 1.215400e+03 1.723612e+03 1.604274e+03 1.852103e+03 2.627576e+03 2.800444e+04 1.623502e+05 3.313362e+04 2.963523e+03 1.810540e+03 8.942957e+02 1.114720e+03 8.978450e+02 6.225604e+02 6.632994e+02 6.334575e+02 5.355535e+02 4.362273e+02 4.528274e+02 4.594035e+02 4.120495e+02 3.524887e+02 3.533982e+02 2.666940e+02 2.916621e+02 2.654259e+02 2.588340e+02 2.554570e+02 2.269161e+02 2.180639e+02 2.369763e+02 2.308818e+02 2.331312e+02 2.391346e+02 2.018621e+02 2.068824e+02 1.974281e+02 1.915343e+02 
1.860530e+03 1.030821e+03 1.127859e+03 1.518571e+03 1.343840e+03 1.311294e+03 1.333769e+03 3.364418e+03 3.313362e+04 1.798623e+05 2.815246e+04 4.013305e+03 1.429476e+03 1.553540e+03 1.194100e+03 7.737771e+02 8.466885e+02 8.315273e+02 7.027293e+02 5.606959e+02 5.816433e+02 6.049317e+02 5.363317e+02 4.482481e+02 4.421153e+02 3.302570e+02 3.753819e+02 3.376457e+02 3.236505e+02 3.223756e+02 2.880252e+02 2.786292e+02 2.968486e+02 2.881889e+02 2.904972e+02 3.030832e+02 2.525116e+02 2.668769e+02 2.643138e+02 2.461230e+02 
