0 10 1 20 0.001224 0.001030 0.001224
1 30 21 40 0.004814 0.002690 0.004814
2 50 41 60 0.002917 0.003062 0.002917
3 70 61 80 0.007979 0.004768 0.007979
4 90 81 100 0.008162 0.005040 0.008162
5 110 101 120 0.008441 0.005080 0.008441
6 130 121 140 0.009956 0.004699 0.009956
7 150 141 160 0.005192 0.003297 0.005192
8 170 161 180 0.004999 0.003190 0.004999
9 190 181 200 0.006094 0.003528 0.006094
10 210 201 220 0.007542 0.003766 0.007542
11 230 221 240 0.005711 0.003669 0.005711
12 250 241 260 0.011398 0.004350 0.011398
13 270 261 280 0.006454 0.003436 0.006454
14 290 281 300 0.006925 0.003325 0.006925
15 310 301 320 0.006991 0.003161 0.006991
16 330 321 340 0.005792 0.002795 0.005792
17 350 341 360 0.005599 0.002597 0.005599
18 370 361 380 0.005043 0.002377 0.005043
19 390 381 400 0.004862 0.002176 0.004862
20 410 401 420 0.003284 0.001938 0.003284
21 430 421 440 0.005932 0.002272 0.005932
22 450 441 460 0.003846 0.002012 0.003846
23 470 461 480 0.005090 0.002148 0.005090
24 490 481 500 0.004549 0.002058 0.004549
25 510 501 520 0.004552 0.001985 0.004552
26 530 521 540 0.003891 0.001916 0.003891
27 550 541 560 0.005540 0.002063 0.005540
28 570 561 580 0.003932 0.001787 0.003932
29 590 581 600 0.003749 0.001615 0.003749
30 610 601 620 0.002787 0.001403 0.002787
31 630 621 640 0.002674 0.001417 0.002674
32 650 641 660 0.004179 0.001595 0.004179
33 670 661 680 0.002754 0.001396 0.002754
34 690 681 700 0.002991 0.001384 0.002991
35 710 701 720 0.002698 0.001335 0.002698
36 730 721 740 0.002806 0.001354 0.002806
37 750 741 760 0.003162 0.001330 0.003162
38 770 761 780 0.001759 0.001101 0.001759
39 790 781 800 0.002321 0.001168 0.002321
40 810 801 820 0.002119 0.001174 0.002119
41 830 821 840 0.002551 0.001251 0.002551
42 850 841 860 0.002356 0.001216 0.002356
43 870 861 880 0.001998 0.001145 0.001998
44 890 881 900 0.001965 0.001127 0.001965
45 910 901 920 0.001848 0.001121 0.001848
46 930 921 940 0.002009 0.001157 0.002009
47 950 941 960 0.001873 0.001158 0.001873
48 970 961 980 0.002321 0.001233 0.002321
49 990 981 1000 0.002152 0.001034 0.002152
