8.865523e+05 1.351859e+05 3.375435e+04 1.211510e+04 4.996920e+03 2.380576e+03 1.511310e+03 1.234987e+03 1.122545e+03 9.885565e+02 8.217036e+02 6.226920e+02 4.649415e+02 3.634380e+02 2.980402e+02 2.547439e+02 2.299490e+02 2.072569e+02 1.846504e+02 1.668485e+02 1.561893e+02 1.441079e+02 1.362421e+02 1.351481e+02 1.304591e+02 1.219678e+02 1.120253e+02 1.006094e+02 9.244986e+01 8.694205e+01 8.482417e+01 8.031454e+01 7.656763e+01 7.529536e+01 7.323950e+01 6.925569e+01 6.543347e+01 6.097924e+01 5.765995e+01 5.795752e+01 5.806177e+01 5.520754e+01 5.261270e+01 5.212231e+01 5.175250e+01 4.746580e+01 4.627504e+01 4.956135e+01 5.749163e+01 7.521028e+01 
1.351859e+05 1.852956e+05 6.100813e+04 2.145777e+04 9.570309e+03 4.751639e+03 2.666853e+03 1.665720e+03 1.212502e+03 9.782462e+02 8.119433e+02 6.557168e+02 5.368726e+02 4.372190e+02 3.544361e+02 2.866731e+02 2.386880e+02 2.032770e+02 1.785813e+02 1.612108e+02 1.490373e+02 1.398489e+02 1.327479e+02 1.255575e+02 1.177759e+02 1.094660e+02 1.012438e+02 9.156824e+01 8.554918e+01 8.224646e+01 7.972474e+01 7.543479e+01 7.241131e+01 7.120909e+01 6.940411e+01 6.682882e+01 6.421476e+01 6.023058e+01 5.770537e+01 5.705423e+01 5.381095e+01 5.186958e+01 5.105048e+01 4.882626e+01 4.976970e+01 4.701954e+01 4.795450e+01 5.127346e+01 6.133970e+01 9.722864e+01 
3.375435e+04 6.100813e+04 1.032821e+05 3.985285e+04 1.697349e+04 8.618860e+03 4.732130e+03 2.688180e+03 1.653365e+03 1.135044e+03 8.789549e+02 7.022942e+02 5.992912e+02 5.097431e+02 4.239359e+02 3.419495e+02 2.761104e+02 2.282758e+02 1.952879e+02 1.744129e+02 1.619407e+02 1.534514e+02 1.468671e+02 1.380893e+02 1.282029e+02 1.182717e+02 1.094620e+02 9.938814e+01 9.299551e+01 8.879945e+01 8.550044e+01 8.049159e+01 7.733068e+01 7.666640e+01 7.547800e+01 7.328801e+01 7.128584e+01 6.828253e+01 6.529837e+01 6.276859e+01 5.871878e+01 5.548266e+01 5.360892e+01 5.273428e+01 5.344351e+01 5.201276e+01 5.355500e+01 5.942855e+01 7.979143e+01 1.150993e+02 
1.211510e+04 2.145777e+04 3.985285e+04 5.194425e+04 2.679399e+04 1.382458e+04 7.981504e+03 4.553488e+03 2.555566e+03 1.448619e+03 8.962034e+02 6.282590e+02 5.284294e+02 4.788895e+02 4.259304e+02 3.580256e+02 2.914278e+02 2.328159e+02 1.891356e+02 1.626238e+02 1.506652e+02 1.441066e+02 1.389977e+02 1.324823e+02 1.235583e+02 1.137949e+02 1.045120e+02 9.462474e+01 8.764023e+01 8.242213e+01 7.877785e+01 7.407714e+01 7.121295e+01 7.127731e+01 7.146829e+01 7.011650e+01 6.951432e+01 6.749001e+01 6.329112e+01 5.998300e+01 5.520054e+01 5.019601e+01 4.716065e+01 4.630013e+01 4.888302e+01 4.805028e+01 5.296355e+01 6.599183e+01 8.232047e+01 1.065845e+02 
4.996920e+03 9.570309e+03 1.697349e+04 2.679399e+04 5.241479e+04 2.826267e+04 1.483912e+04 8.538567e+03 4.912956e+03 2.781440e+03 1.594905e+03 9.532237e+02 6.788406e+02 5.638745e+02 5.007802e+02 4.397434e+02 3.766779e+02 3.109591e+02 2.514410e+02 2.094463e+02 1.855420e+02 1.721953e+02 1.654996e+02 1.595362e+02 1.522793e+02 1.420605e+02 1.312564e+02 1.166016e+02 1.061834e+02 9.921271e+01 9.469170e+01 8.965713e+01 8.730221e+01 8.808832e+01 8.825737e+01 8.722111e+01 8.616046e+01 8.213108e+01 7.746415e+01 7.380686e+01 6.666425e+01 6.046304e+01 5.641399e+01 5.493926e+01 5.883685e+01 6.105660e+01 7.583125e+01 9.177529e+01 1.028281e+02 1.239893e+02 
2.380576e+03 4.751639e+03 8.618860e+03 1.382458e+04 2.826267e+04 5.722894e+04 3.260773e+04 1.643552e+04 9.342186e+03 5.343016e+03 3.035592e+03 1.713327e+03 1.064149e+03 7.720316e+02 6.363143e+02 5.532838e+02 4.863596e+02 4.149415e+02 3.444812e+02 2.855653e+02 2.472067e+02 2.221811e+02 2.096281e+02 2.019920e+02 1.931142e+02 1.826181e+02 1.688626e+02 1.498294e+02 1.352610e+02 1.262962e+02 1.213690e+02 1.149439e+02 1.126540e+02 1.138149e+02 1.144194e+02 1.128332e+02 1.101386e+02 1.044599e+02 9.784463e+01 9.242839e+01 8.369865e+01 7.569700e+01 7.186911e+01 7.088732e+01 8.050584e+01 9.284799e+01 1.114931e+02 1.205367e+02 1.288572e+02 1.512824e+02 
1.511310e+03 2.666853e+03 4.732130e+03 7.981504e+03 1.483912e+04 3.260773e+04 8.805075e+04 3.877658e+04 1.794501e+04 9.796758e+03 5.672981e+03 3.323084e+03 2.052374e+03 1.351834e+03 9.802064e+02 7.607475e+02 6.431179e+02 5.582505e+02 4.841189e+02 4.183805e+02 3.659992e+02 3.253481e+02 2.969410e+02 2.783186e+02 2.641881e+02 2.474329e+02 2.314276e+02 2.070773e+02 1.896903e+02 1.767660e+02 1.702712e+02 1.639601e+02 1.592680e+02 1.617788e+02 1.623306e+02 1.566367e+02 1.519915e+02 1.433866e+02 1.312859e+02 1.242432e+02 1.143908e+02 1.072822e+02 1.050184e+02 1.104890e+02 1.476546e+02 1.581141e+02 1.634911e+02 1.676963e+02 1.726690e+02 1.993775e+02 
1.234987e+03 1.665720e+03 2.688180e+03 4.553488e+03 8.538567e+03 1.643552e+04 3.877658e+04 5.312404e+04 2.874355e+04 1.551261e+04 9.085179e+03 5.226624e+03 3.003110e+03 1.762970e+03 1.109350e+03 7.822613e+02 6.312601e+02 5.488526e+02 4.838657e+02 4.257156e+02 3.757142e+02 3.310399e+02 2.982963e+02 2.737916e+02 2.545654e+02 2.367442e+02 2.187056e+02 1.974724e+02 1.821335e+02 1.715643e+02 1.642800e+02 1.556997e+02 1.521349e+02 1.528746e+02 1.517554e+02 1.470679e+02 1.424444e+02 1.324893e+02 1.213397e+02 1.140081e+02 1.048331e+02 9.807859e+01 9.796576e+01 1.132707e+02 1.468029e+02 1.436545e+02 1.490006e+02 1.524940e+02 1.586134e+02 1.843330e+02 
1.122545e+03 1.212502e+03 1.653365e+03 2.555566e+03 4.912956e+03 9.342186e+03 1.794501e+04 2.874355e+04 4.850952e+04 2.728142e+04 1.490921e+04 8.707578e+03 5.083035e+03 2.924614e+03 1.695134e+03 1.030334e+03 7.206341e+02 5.804932e+02 5.114016e+02 4.662319e+02 4.271637e+02 3.835276e+02 3.427296e+02 3.065976e+02 2.752928e+02 2.492894e+02 2.292813e+02 2.074191e+02 1.940943e+02 1.853116e+02 1.782872e+02 1.680933e+02 1.624282e+02 1.613270e+02 1.583123e+02 1.520210e+02 1.446744e+02 1.336321e+02 1.227459e+02 1.174490e+02 1.090450e+02 1.055981e+02 1.175733e+02 1.350177e+02 1.588160e+02 1.508416e+02 1.525182e+02 1.532235e+02 1.598443e+02 1.874565e+02 
9.885565e+02 9.782462e+02 1.135044e+03 1.448619e+03 2.781440e+03 5.343016e+03 9.796758e+03 1.551261e+04 2.728142e+04 4.893274e+04 2.776859e+04 1.461807e+04 8.580481e+03 5.043327e+03 2.911496e+03 1.666799e+03 1.008263e+03 6.988323e+02 5.664262e+02 5.167458e+02 4.917649e+02 4.585453e+02 4.168199e+02 3.683603e+02 3.224640e+02 2.830553e+02 2.544033e+02 2.297664e+02 2.158198e+02 2.082676e+02 2.025174e+02 1.918030e+02 1.816973e+02 1.782658e+02 1.740277e+02 1.627795e+02 1.535883e+02 1.417071e+02 1.316733e+02 1.284355e+02 1.249648e+02 1.333166e+02 1.483593e+02 1.598435e+02 1.801191e+02 1.670702e+02 1.635169e+02 1.620511e+02 1.682864e+02 1.997775e+02 
