0 10 1 20 0.000818 0.000627 0.000818
1 30 21 40 0.002607 0.002172 0.002607
2 50 41 60 0.005058 0.003942 0.005058
3 70 61 80 0.008854 0.005290 0.008854
4 90 81 100 0.008204 0.005430 0.008204
5 110 101 120 0.009298 0.005851 0.009298
6 130 121 140 0.010930 0.006117 0.010930
7 150 141 160 0.009109 0.006033 0.009109
8 170 161 180 0.013869 0.007102 0.013869
9 190 181 200 0.012988 0.007148 0.012988
10 210 201 220 0.015178 0.007447 0.015178
11 230 221 240 0.014988 0.006997 0.014988
12 250 241 260 0.011904 0.006028 0.011904
13 270 261 280 0.009442 0.005652 0.009442
14 290 281 300 0.014014 0.006928 0.014014
15 310 301 320 0.017630 0.007810 0.017630
16 330 321 340 0.017783 0.007746 0.017783
17 350 341 360 0.014556 0.007443 0.014556
18 370 361 380 0.021808 0.008710 0.021808
19 390 381 400 0.021397 0.008501 0.021397
20 410 401 420 0.016943 0.007546 0.016943
21 430 421 440 0.017723 0.007402 0.017723
22 450 441 460 0.015299 0.007299 0.015299
23 470 461 480 0.022348 0.008465 0.022348
24 490 481 500 0.019504 0.008550 0.019504
25 510 501 520 0.025916 0.009573 0.025916
26 530 521 540 0.024967 0.009666 0.024967
27 550 541 560 0.026228 0.009828 0.026228
28 570 561 580 0.028283 0.009496 0.028283
29 590 581 600 0.018009 0.007720 0.018009
30 610 601 620 0.020347 0.007648 0.020347
31 630 621 640 0.015558 0.007070 0.015558
32 650 641 660 0.022160 0.008050 0.022160
33 670 661 680 0.017730 0.007736 0.017730
34 690 681 700 0.021918 0.008666 0.021918
35 710 701 720 0.024087 0.009457 0.024087
36 730 721 740 0.027785 0.009892 0.027785
37 750 741 760 0.018807 0.008749 0.018807
38 770 761 780 0.026410 0.009812 0.026410
39 790 781 800 0.021862 0.009298 0.021862
40 810 801 820 0.020989 0.009357 0.020989
41 830 821 840 0.024319 0.010249 0.024319
42 850 841 860 0.026809 0.010951 0.026809
43 870 861 880 0.026388 0.011042 0.026388
44 890 881 900 0.025680 0.010918 0.025680
45 910 901 920 0.022815 0.010462 0.022815
46 930 921 940 0.019520 0.010289 0.019520
47 950 941 960 0.028019 0.012129 0.028019
48 970 961 980 0.031323 0.013504 0.031323
49 990 981 1000 0.050503 0.012621 0.050503
