0 10 1 20 0.002429 0.001668 0.002429
1 30 21 40 0.005562 0.002995 0.005562
2 50 41 60 0.003320 0.002780 0.003320
3 70 61 80 0.004790 0.003570 0.004790
4 90 81 100 0.007269 0.004190 0.007269
5 110 101 120 0.006503 0.003775 0.006503
6 130 121 140 0.004597 0.003387 0.004597
7 150 141 160 0.006875 0.004029 0.006875
8 170 161 180 0.007948 0.004203 0.007948
9 190 181 200 0.006135 0.004058 0.006135
10 210 201 220 0.010967 0.004770 0.010967
11 230 221 240 0.007726 0.004113 0.007726
12 250 241 260 0.008100 0.003948 0.008100
13 270 261 280 0.007312 0.003689 0.007312
14 290 281 300 0.007524 0.003582 0.007524
15 310 301 320 0.007863 0.003352 0.007863
16 330 321 340 0.005056 0.002774 0.005056
17 350 341 360 0.007310 0.002842 0.007310
18 370 361 380 0.004136 0.002275 0.004136
19 390 381 400 0.005351 0.002410 0.005351
20 410 401 420 0.005507 0.002300 0.005507
21 430 421 440 0.003425 0.001984 0.003425
22 450 441 460 0.006254 0.002353 0.006254
23 470 461 480 0.004857 0.002074 0.004857
24 490 481 500 0.003523 0.001749 0.003523
25 510 501 520 0.003698 0.001735 0.003698
26 530 521 540 0.003902 0.001761 0.003902
27 550 541 560 0.003764 0.001773 0.003764
28 570 561 580 0.004501 0.001875 0.004501
29 590 581 600 0.004309 0.001799 0.004309
30 610 601 620 0.003603 0.001637 0.003603
31 630 621 640 0.003758 0.001520 0.003758
32 650 641 660 0.002213 0.001226 0.002213
33 670 661 680 0.002526 0.001261 0.002526
34 690 681 700 0.002840 0.001335 0.002840
35 710 701 720 0.002958 0.001345 0.002958
36 730 721 740 0.002637 0.001263 0.002637
37 750 741 760 0.002317 0.001160 0.002317
38 770 761 780 0.001806 0.001065 0.001806
39 790 781 800 0.002167 0.001116 0.002167
40 810 801 820 0.002004 0.001125 0.002004
41 830 821 840 0.002506 0.001191 0.002506
42 850 841 860 0.001840 0.001082 0.001840
43 870 861 880 0.001835 0.001057 0.001835
44 890 881 900 0.001455 0.001018 0.001455
45 910 901 920 0.002271 0.001157 0.002271
46 930 921 940 0.001593 0.001073 0.001593
47 950 941 960 0.001941 0.001125 0.001941
48 970 961 980 0.001596 0.001136 0.001596
49 990 981 1000 0.003656 0.001258 0.003656
