0.897108 0.094942 0.002081 0.002270 0.000890 0.000386 0.000332 0.000257 0.000221 0.000199 0.000103 0.000098 0.000076 0.000071 0.000069 0.000064 0.000066 0.000064 0.000051 0.000045 0.000051 0.000048 0.000041 0.000034 0.000032 0.000037 0.000029 0.000030 0.000028 0.000029 0.000027 0.000026 0.000032 0.000029 0.000027 0.000024 0.000023 0.000021 0.000021 0.000017 
0.084295 0.847737 0.056142 0.004910 0.001871 0.000724 0.000592 0.000431 0.000383 0.000380 0.000198 0.000188 0.000144 0.000148 0.000140 0.000128 0.000129 0.000129 0.000108 0.000093 0.000100 0.000090 0.000078 0.000066 0.000061 0.000072 0.000055 0.000057 0.000053 0.000054 0.000051 0.000048 0.000059 0.000053 0.000046 0.000040 0.000041 0.000037 0.000038 0.000034 
0.003109 0.094489 0.811928 0.078485 0.002650 0.001703 0.001095 0.000755 0.000642 0.000647 0.000378 0.000349 0.000267 0.000267 0.000275 0.000230 0.000214 0.000216 0.000192 0.000173 0.000175 0.000151 0.000133 0.000119 0.000108 0.000117 0.000094 0.000099 0.000095 0.000091 0.000085 0.000082 0.000099 0.000091 0.000074 0.000067 0.000069 0.000063 0.000064 0.000059 
0.003327 0.008105 0.076981 0.830220 0.066469 0.002691 0.002072 0.001208 0.000993 0.000942 0.000549 0.000549 0.000434 0.000423 0.000417 0.000365 0.000345 0.000342 0.000288 0.000259 0.000283 0.000241 0.000205 0.000180 0.000167 0.000188 0.000144 0.000155 0.000142 0.000143 0.000131 0.000126 0.000156 0.000140 0.000121 0.000105 0.000106 0.000095 0.000100 0.000092 
0.001910 0.004519 0.003804 0.097266 0.817982 0.054680 0.004399 0.002409 0.001584 0.001437 0.000800 0.000838 0.000677 0.000643 0.000585 0.000515 0.000505 0.000483 0.000387 0.000349 0.000384 0.000353 0.000289 0.000244 0.000234 0.000268 0.000210 0.000211 0.000194 0.000194 0.000189 0.000176 0.000207 0.000198 0.000172 0.000152 0.000146 0.000132 0.000140 0.000136 
0.001300 0.002748 0.003839 0.006185 0.085879 0.803767 0.073457 0.003887 0.003055 0.002198 0.001213 0.001172 0.000973 0.000925 0.000840 0.000701 0.000669 0.000646 0.000518 0.000451 0.000485 0.000449 0.000392 0.000334 0.000307 0.000356 0.000281 0.000281 0.000253 0.000254 0.000243 0.000230 0.000269 0.000259 0.000231 0.000203 0.000199 0.000176 0.000187 0.000188 
0.001081 0.002171 0.002386 0.004604 0.006681 0.071031 0.812722 0.073016 0.004748 0.003802 0.001706 0.001577 0.001197 0.001190 0.001137 0.000953 0.000852 0.000818 0.000686 0.000593 0.000611 0.000548 0.000485 0.000440 0.000402 0.000442 0.000350 0.000358 0.000327 0.000314 0.000299 0.000288 0.000353 0.000327 0.000290 0.000260 0.000254 0.000228 0.000239 0.000235 
0.000888 0.001678 0.001748 0.002852 0.003887 0.003993 0.077566 0.803742 0.075649 0.005445 0.002824 0.002073 0.001518 0.001417 0.001393 0.001204 0.001091 0.001001 0.000825 0.000737 0.000750 0.000658 0.000573 0.000524 0.000497 0.000537 0.000413 0.000427 0.000394 0.000378 0.000355 0.000346 0.000411 0.000393 0.000341 0.000308 0.000309 0.000279 0.000292 0.000284 
0.000723 0.001407 0.001402 0.002210 0.002409 0.002959 0.004756 0.071337 0.799505 0.086116 0.002609 0.003222 0.001960 0.001757 0.001583 0.001429 0.001360 0.001259 0.001000 0.000868 0.000932 0.000816 0.000695 0.000605 0.000576 0.000661 0.000504 0.000499 0.000460 0.000458 0.000430 0.000401 0.000488 0.000459 0.000405 0.000359 0.000362 0.000332 0.000347 0.000338 
0.000586 0.001259 0.001275 0.001891 0.001973 0.001921 0.003436 0.004632 0.077683 0.811371 0.061671 0.005347 0.003124 0.002334 0.002041 0.001672 0.001658 0.001583 0.001256 0.001059 0.001137 0.001035 0.000861 0.000726 0.000672 0.000779 0.000620 0.000604 0.000551 0.000555 0.000521 0.000483 0.000572 0.000552 0.000481 0.000435 0.000429 0.000390 0.000418 0.000409 
