0 10 1 20 0.001004 0.000754 0.001004
1 30 21 40 0.002820 0.002221 0.002820
2 50 41 60 0.003388 0.003505 0.003388
3 70 61 80 0.006038 0.005187 0.006038
4 90 81 100 0.010696 0.006702 0.010696
5 110 101 120 0.009305 0.006644 0.009305
6 130 121 140 0.011341 0.006800 0.011341
7 150 141 160 0.008882 0.006015 0.008882
8 170 161 180 0.007924 0.006005 0.007924
9 190 181 200 0.009588 0.007033 0.009588
10 210 201 220 0.014777 0.008196 0.014777
11 230 221 240 0.013928 0.007815 0.013928
12 250 241 260 0.011126 0.007134 0.011126
13 270 261 280 0.011395 0.007613 0.011395
14 290 281 300 0.017384 0.008900 0.017384
15 310 301 320 0.016500 0.008563 0.016500
16 330 321 340 0.012031 0.007765 0.012031
17 350 341 360 0.016023 0.008570 0.016023
18 370 361 380 0.015888 0.008864 0.015888
19 390 381 400 0.018664 0.009226 0.018664
20 410 401 420 0.015559 0.008722 0.015559
21 430 421 440 0.016941 0.008681 0.016941
22 450 441 460 0.012154 0.008327 0.012154
23 470 461 480 0.020951 0.009991 0.020951
24 490 481 500 0.019321 0.010121 0.019321
25 510 501 520 0.018787 0.010163 0.018787
26 530 521 540 0.020506 0.010509 0.020506
27 550 541 560 0.018709 0.010706 0.018709
28 570 561 580 0.025067 0.011688 0.025067
29 590 581 600 0.021259 0.011141 0.021259
30 610 601 620 0.015718 0.010657 0.015718
31 630 621 640 0.023352 0.012247 0.023352
32 650 641 660 0.021723 0.012777 0.021723
33 670 661 680 0.021855 0.013255 0.021855
34 690 681 700 0.023299 0.013736 0.023299
35 710 701 720 0.020223 0.013609 0.020223
36 730 721 740 0.018965 0.013882 0.018965
37 750 741 760 0.019995 0.014849 0.019995
38 770 761 780 0.024837 0.016264 0.024837
39 790 781 800 0.022619 0.017030 0.022619
40 810 801 820 0.025736 0.017982 0.025736
41 830 821 840 0.022362 0.018404 0.022362
42 850 841 860 0.021325 0.018899 0.021325
43 870 861 880 0.021557 0.019815 0.021557
44 890 881 900 0.024891 0.020992 0.024891
45 910 901 920 0.022278 0.021380 0.022278
46 930 921 940 0.017317 0.021905 0.017317
47 950 941 960 0.026492 0.023802 0.026492
48 970 961 980 0.022867 0.024620 0.022867
49 990 981 1000 0.029614 0.019229 0.029614
