0 3 1 5 0.000320 0.000201 0.000320
1 8 6 10 0.000361 0.000191 0.000361
2 13 11 15 0.000961 0.000334 0.000961
3 18 16 20 0.000899 0.000322 0.000899
4 23 21 25 0.001609 0.000477 0.001609
5 28 26 30 0.003110 0.000759 0.003110
6 33 31 35 0.002918 0.000728 0.002918
7 38 36 40 0.003462 0.000782 0.003462
8 43 41 45 0.003396 0.000744 0.003396
9 48 46 50 0.002812 0.000663 0.002812
10 53 51 55 0.005296 0.000979 0.005296
11 58 56 60 0.004423 0.000886 0.004423
12 63 61 65 0.005323 0.000965 0.005323
13 68 66 70 0.004812 0.000885 0.004812
14 73 71 75 0.004573 0.000838 0.004573
15 78 76 80 0.005042 0.000871 0.005042
16 83 81 85 0.004885 0.000840 0.004885
17 88 86 90 0.004579 0.000802 0.004579
18 93 91 95 0.005489 0.000892 0.005489
19 98 96 100 0.006016 0.000936 0.006016
20 103 101 105 0.005054 0.000836 0.005054
21 108 106 110 0.005473 0.000868 0.005473
22 113 111 115 0.006220 0.000944 0.006220
23 118 116 120 0.006870 0.001009 0.006870
24 123 121 125 0.007240 0.001024 0.007240
25 128 126 130 0.005639 0.000891 0.005639
26 133 131 135 0.007738 0.001051 0.007738
27 138 136 140 0.006987 0.001003 0.006987
28 143 141 145 0.007542 0.001036 0.007542
29 148 146 150 0.007334 0.001017 0.007334
30 153 151 155 0.007527 0.001026 0.007527
31 158 156 160 0.007982 0.001037 0.007982
32 163 161 165 0.005910 0.000869 0.005910
33 168 166 170 0.006416 0.000897 0.006416
34 173 171 175 0.007434 0.000987 0.007434
35 178 176 180 0.008349 0.001061 0.008349
36 183 181 185 0.007880 0.001038 0.007880
37 188 186 190 0.009145 0.001114 0.009145
38 193 191 195 0.007760 0.001061 0.007760
39 198 196 200 0.012332 0.001204 0.012332
