0 10 1 20 0.000942 0.000789 0.000942
1 30 21 40 0.004234 0.002565 0.004234
2 50 41 60 0.003481 0.003282 0.003481
3 70 61 80 0.007921 0.004339 0.007921
4 90 81 100 0.003563 0.003555 0.003563
5 110 101 120 0.005193 0.004583 0.005193
6 130 121 140 0.008414 0.006016 0.008414
7 150 141 160 0.011715 0.006783 0.011715
8 170 161 180 0.007449 0.006628 0.007449
9 190 181 200 0.015784 0.009392 0.015784
10 210 201 220 0.021945 0.010574 0.021945
11 230 221 240 0.015501 0.009416 0.015501
12 250 241 260 0.018813 0.009853 0.018813
13 270 261 280 0.017186 0.009750 0.017186
14 290 281 300 0.020851 0.010337 0.020851
15 310 301 320 0.020543 0.009733 0.020543
16 330 321 340 0.013678 0.008442 0.013678
17 350 341 360 0.018079 0.009603 0.018079
18 370 361 380 0.020600 0.010435 0.020600
19 390 381 400 0.022208 0.010552 0.022208
20 410 401 420 0.016256 0.009865 0.016256
21 430 421 440 0.024015 0.011060 0.024015
22 450 441 460 0.019002 0.010961 0.019002
23 470 461 480 0.027079 0.012251 0.027079
24 490 481 500 0.023534 0.012009 0.023534
25 510 501 520 0.024151 0.011958 0.024151
26 530 521 540 0.021329 0.011787 0.021329
27 550 541 560 0.025572 0.012268 0.025572
28 570 561 580 0.019742 0.011886 0.019742
29 590 581 600 0.026076 0.012915 0.026076
30 610 601 620 0.017678 0.012712 0.017678
31 630 621 640 0.022923 0.013872 0.022923
32 650 641 660 0.020332 0.014446 0.020332
33 670 661 680 0.024813 0.015335 0.024813
34 690 681 700 0.021199 0.015873 0.021199
35 710 701 720 0.026021 0.017041 0.026021
36 730 721 740 0.025584 0.017610 0.025584
37 750 741 760 0.022505 0.017840 0.022505
38 770 761 780 0.021630 0.018593 0.021630
39 790 781 800 0.028803 0.020209 0.028803
40 810 801 820 0.024994 0.021139 0.024994
41 830 821 840 0.028894 0.022219 0.028894
42 850 841 860 0.027935 0.022958 0.027935
43 870 861 880 0.023995 0.023536 0.023995
44 890 881 900 0.026546 0.024573 0.026546
45 910 901 920 0.022933 0.025283 0.022933
46 930 921 940 0.023267 0.026445 0.023267
47 950 941 960 0.024506 0.028121 0.024506
48 970 961 980 0.029037 0.030095 0.029037
49 990 981 1000 0.043034 0.022823 0.043034
