0 10 1 20 0.002905 0.001811 0.002905
1 30 21 40 0.004979 0.003055 0.004979
2 50 41 60 0.005230 0.003191 0.005230
3 70 61 80 0.002834 0.003040 0.002834
4 90 81 100 0.008161 0.004627 0.008161
5 110 101 120 0.009030 0.004668 0.009030
6 130 121 140 0.006056 0.003841 0.006056
7 150 141 160 0.006774 0.003915 0.006774
8 170 161 180 0.007740 0.003792 0.007740
9 190 181 200 0.005419 0.003160 0.005419
10 210 201 220 0.006103 0.002917 0.006103
11 230 221 240 0.003415 0.002391 0.003415
12 250 241 260 0.006205 0.002935 0.006205
13 270 261 280 0.005277 0.002914 0.005277
14 290 281 300 0.006940 0.003206 0.006940
15 310 301 320 0.007170 0.003021 0.007170
16 330 321 340 0.004579 0.002442 0.004579
17 350 341 360 0.005177 0.002502 0.005177
18 370 361 380 0.005899 0.002542 0.005899
19 390 381 400 0.004840 0.002311 0.004840
20 410 401 420 0.005075 0.002238 0.005075
21 430 421 440 0.004482 0.002046 0.004482
22 450 441 460 0.003770 0.001966 0.003770
23 470 461 480 0.005970 0.002239 0.005970
24 490 481 500 0.004730 0.001960 0.004730
25 510 501 520 0.003237 0.001595 0.003237
26 530 521 540 0.003082 0.001596 0.003082
27 550 541 560 0.005126 0.001776 0.005126
28 570 561 580 0.002786 0.001417 0.002786
29 590 581 600 0.002784 0.001394 0.002784
30 610 601 620 0.003625 0.001494 0.003625
31 630 621 640 0.003072 0.001370 0.003072
32 650 641 660 0.002367 0.001249 0.002367
33 670 661 680 0.003017 0.001327 0.003017
34 690 681 700 0.002749 0.001269 0.002749
35 710 701 720 0.002479 0.001178 0.002479
36 730 721 740 0.001945 0.001075 0.001945
37 750 741 760 0.002282 0.001097 0.002282
38 770 761 780 0.001699 0.001021 0.001699
39 790 781 800 0.002277 0.001103 0.002277
40 810 801 820 0.002012 0.001075 0.002012
41 830 821 840 0.001904 0.001064 0.001904
42 850 841 860 0.002163 0.001106 0.002163
43 870 861 880 0.001826 0.001074 0.001826
44 890 881 900 0.002301 0.001107 0.002301
45 910 901 920 0.001231 0.000915 0.001231
46 930 921 940 0.001280 0.000956 0.001280
47 950 941 960 0.002459 0.001148 0.002459
48 970 961 980 0.001428 0.001025 0.001428
49 990 981 1000 0.002380 0.001002 0.002380
