0 3 1 5 0.000349 0.000246 0.000349
1 8 6 10 0.000796 0.000384 0.000796
2 13 11 15 0.001757 0.000613 0.001757
3 18 16 20 0.001440 0.000549 0.001440
4 23 21 25 0.003402 0.000964 0.003402
5 28 26 30 0.005400 0.001378 0.005400
6 33 31 35 0.006901 0.001606 0.006901
7 38 36 40 0.006132 0.001431 0.006132
8 43 41 45 0.005761 0.001328 0.005761
9 48 46 50 0.006599 0.001447 0.006599
10 53 51 55 0.010225 0.001899 0.010225
11 58 56 60 0.007605 0.001577 0.007605
12 63 61 65 0.009820 0.001779 0.009820
13 68 66 70 0.008657 0.001610 0.008657
14 73 71 75 0.007699 0.001472 0.007699
15 78 76 80 0.009838 0.001662 0.009838
16 83 81 85 0.008080 0.001460 0.008080
17 88 86 90 0.007956 0.001434 0.007956
18 93 91 95 0.010116 0.001651 0.010116
19 98 96 100 0.010163 0.001669 0.010163
20 103 101 105 0.010518 0.001692 0.010518
21 108 106 110 0.010934 0.001712 0.010934
22 113 111 115 0.009970 0.001626 0.009970
23 118 116 120 0.012002 0.001787 0.012002
24 123 121 125 0.010984 0.001704 0.010984
25 128 126 130 0.011556 0.001735 0.011556
26 133 131 135 0.011416 0.001732 0.011416
27 138 136 140 0.013301 0.001862 0.013301
28 143 141 145 0.010573 0.001637 0.010573
29 148 146 150 0.011186 0.001669 0.011186
30 153 151 155 0.012143 0.001755 0.012143
31 158 156 160 0.012783 0.001811 0.012783
32 163 161 165 0.012609 0.001799 0.012609
33 168 166 170 0.012309 0.001764 0.012309
34 173 171 175 0.011437 0.001718 0.011437
35 178 176 180 0.014443 0.001936 0.014443
36 183 181 185 0.013735 0.001899 0.013735
37 188 186 190 0.012908 0.001824 0.012908
38 193 191 195 0.011709 0.001828 0.011709
39 198 196 200 0.018829 0.002121 0.018829
