0.869678 0.093967 0.018943 0.006711 0.002580 0.001182 0.000782 0.000746 0.000739 0.000663 0.000544 0.000418 0.000301 0.000229 0.000186 0.000161 0.000148 0.000135 0.000121 0.000110 0.000103 0.000095 0.000089 0.000090 0.000088 0.000082 0.000075 0.000067 0.000061 0.000057 0.000056 0.000054 0.000053 0.000052 0.000051 0.000048 0.000045 0.000041 0.000039 0.000040 0.000041 0.000039 0.000037 0.000037 0.000036 0.000033 0.000031 0.000033 0.000038 0.000046 
0.149919 0.646851 0.126168 0.036631 0.015005 0.006581 0.003302 0.002136 0.001723 0.001517 0.001286 0.001129 0.000902 0.000706 0.000557 0.000447 0.000368 0.000313 0.000282 0.000260 0.000239 0.000227 0.000215 0.000202 0.000189 0.000175 0.000160 0.000146 0.000136 0.000133 0.000129 0.000126 0.000124 0.000122 0.000117 0.000113 0.000106 0.000099 0.000096 0.000097 0.000093 0.000093 0.000094 0.000087 0.000085 0.000079 0.000079 0.000081 0.000094 0.000181 
0.035758 0.149276 0.583020 0.137599 0.042513 0.018143 0.008307 0.004558 0.002943 0.002223 0.001860 0.001674 0.001401 0.001139 0.000920 0.000738 0.000584 0.000485 0.000427 0.000391 0.000360 0.000345 0.000332 0.000310 0.000285 0.000262 0.000241 0.000221 0.000207 0.000198 0.000191 0.000187 0.000184 0.000183 0.000177 0.000172 0.000164 0.000158 0.000154 0.000149 0.000144 0.000140 0.000138 0.000135 0.000126 0.000123 0.000120 0.000126 0.000198 0.000310 
0.016226 0.055515 0.176252 0.498135 0.137020 0.050648 0.023705 0.013098 0.006727 0.003369 0.001966 0.001563 0.001479 0.001439 0.001329 0.001151 0.000902 0.000677 0.000535 0.000462 0.000441 0.000441 0.000432 0.000411 0.000377 0.000345 0.000311 0.000288 0.000267 0.000248 0.000236 0.000229 0.000225 0.000225 0.000228 0.000224 0.000224 0.000225 0.000211 0.000197 0.000187 0.000168 0.000155 0.000149 0.000149 0.000139 0.000149 0.000223 0.000301 0.000397 
0.006292 0.022939 0.054932 0.138218 0.509224 0.141680 0.048846 0.028693 0.015651 0.007932 0.003982 0.002243 0.001659 0.001502 0.001465 0.001414 0.001230 0.000983 0.000768 0.000619 0.000537 0.000510 0.000506 0.000494 0.000479 0.000448 0.000412 0.000365 0.000327 0.000300 0.000282 0.000278 0.000281 0.000286 0.000287 0.000290 0.000289 0.000277 0.000266 0.000253 0.000227 0.000204 0.000183 0.000169 0.000164 0.000167 0.000261 0.000351 0.000383 0.000454 
0.002645 0.009235 0.021520 0.046900 0.130058 0.516444 0.134948 0.055893 0.030819 0.015851 0.007910 0.004141 0.002382 0.001781 0.001598 0.001575 0.001459 0.001239 0.001024 0.000814 0.000678 0.000605 0.000584 0.000578 0.000560 0.000544 0.000498 0.000443 0.000388 0.000357 0.000340 0.000331 0.000340 0.000345 0.000350 0.000355 0.000344 0.000330 0.000315 0.000293 0.000265 0.000231 0.000213 0.000194 0.000196 0.000295 0.000417 0.000428 0.000439 0.000506 
0.001472 0.003895 0.008281 0.018447 0.037684 0.113413 0.551145 0.143232 0.049319 0.023873 0.012477 0.007274 0.004366 0.002795 0.002062 0.001652 0.001450 0.001293 0.001149 0.000995 0.000849 0.000750 0.000678 0.000641 0.000622 0.000585 0.000551 0.000496 0.000452 0.000411 0.000392 0.000396 0.000392 0.000404 0.000410 0.000396 0.000383 0.000365 0.000331 0.000311 0.000288 0.000270 0.000261 0.000264 0.000392 0.000482 0.000486 0.000477 0.000463 0.000524 
0.001555 0.002789 0.005031 0.011287 0.024511 0.052013 0.158599 0.470800 0.138389 0.054265 0.027641 0.015410 0.007927 0.004192 0.002472 0.001820 0.001601 0.001503 0.001396 0.001237 0.001057 0.000910 0.000809 0.000743 0.000699 0.000664 0.000610 0.000563 0.000516 0.000480 0.000452 0.000439 0.000449 0.000453 0.000450 0.000443 0.000431 0.000399 0.000366 0.000334 0.000307 0.000278 0.000261 0.000348 0.000484 0.000489 0.000519 0.000513 0.000511 0.000585 
0.001613 0.002357 0.003403 0.006074 0.014008 0.030049 0.057218 0.144997 0.460541 0.137876 0.054533 0.032195 0.016441 0.008209 0.004182 0.002305 0.001684 0.001537 0.001528 0.001469 0.001323 0.001165 0.001008 0.000886 0.000789 0.000718 0.000669 0.000620 0.000586 0.000557 0.000529 0.000510 0.000509 0.000506 0.000493 0.000484 0.000455 0.000418 0.000383 0.000360 0.000324 0.000295 0.000375 0.000470 0.000533 0.000536 0.000556 0.000537 0.000547 0.000643 
0.001413 0.002027 0.002511 0.002971 0.006934 0.015095 0.027051 0.055530 0.134660 0.472298 0.134548 0.059243 0.030438 0.015612 0.008065 0.004143 0.002288 0.001679 0.001536 0.001568 0.001531 0.001439 0.001277 0.001091 0.000936 0.000809 0.000727 0.000680 0.000648 0.000630 0.000612 0.000599 0.000570 0.000560 0.000550 0.000508 0.000472 0.000431 0.000400 0.000382 0.000365 0.000429 0.000536 0.000574 0.000624 0.000605 0.000593 0.000562 0.000566 0.000685 
