0 10 1 20 0.000804 0.000627 0.000804
1 30 21 40 0.002676 0.002176 0.002676
2 50 41 60 0.005248 0.003882 0.005248
3 70 61 80 0.007273 0.005101 0.007273
4 90 81 100 0.010312 0.005836 0.010312
5 110 101 120 0.008658 0.005419 0.008658
6 130 121 140 0.008478 0.005501 0.008478
7 150 141 160 0.011908 0.005746 0.011908
8 170 161 180 0.008206 0.005487 0.008206
9 190 181 200 0.009529 0.006117 0.009529
10 210 201 220 0.015546 0.007105 0.015546
11 230 221 240 0.011293 0.006611 0.011293
12 250 241 260 0.016403 0.007709 0.016403
13 270 261 280 0.017831 0.007679 0.017831
14 290 281 300 0.012529 0.006755 0.012529
15 310 301 320 0.016533 0.007517 0.016533
16 330 321 340 0.017310 0.007700 0.017310
17 350 341 360 0.016472 0.007573 0.016472
18 370 361 380 0.017868 0.007753 0.017868
19 390 381 400 0.017447 0.007769 0.017447
20 410 401 420 0.019136 0.008095 0.019136
21 430 421 440 0.019286 0.008235 0.019286
22 450 441 460 0.022072 0.008419 0.022072
23 470 461 480 0.018071 0.007682 0.018071
24 490 481 500 0.016775 0.007826 0.016775
25 510 501 520 0.027619 0.009482 0.027619
26 530 521 540 0.023865 0.009114 0.023865
27 550 541 560 0.022120 0.008584 0.022120
28 570 561 580 0.021261 0.008317 0.021261
29 590 581 600 0.022395 0.008098 0.022395
30 610 601 620 0.015419 0.007084 0.015419
31 630 621 640 0.021616 0.007923 0.021616
32 650 641 660 0.016651 0.007614 0.016651
33 670 661 680 0.025834 0.008776 0.025834
34 690 681 700 0.017669 0.007878 0.017669
35 710 701 720 0.019367 0.008199 0.019367
36 730 721 740 0.021588 0.008773 0.021588
37 750 741 760 0.021255 0.008899 0.021255
38 770 761 780 0.019596 0.008871 0.019596
39 790 781 800 0.022581 0.009535 0.022581
40 810 801 820 0.022089 0.009987 0.022089
41 830 821 840 0.026725 0.011136 0.026725
42 850 841 860 0.029197 0.011656 0.029197
43 870 861 880 0.023762 0.010918 0.023762
44 890 881 900 0.024034 0.010730 0.024034
45 910 901 920 0.018161 0.010045 0.018161
46 930 921 940 0.023453 0.011166 0.023453
47 950 941 960 0.023530 0.011843 0.023530
48 970 961 980 0.035699 0.013998 0.035699
49 990 981 1000 0.042074 0.011910 0.042074
