0.907446 0.066728 0.014472 0.004608 0.001595 0.000714 0.000531 0.000535 0.000529 0.000463 0.000355 0.000248 0.000170 0.000126 0.000112 0.000110 0.000108 0.000097 0.000080 0.000063 0.000052 0.000048 0.000047 0.000049 0.000052 0.000048 0.000043 0.000037 0.000033 0.000032 0.000033 0.000034 0.000034 0.000032 0.000030 0.000026 0.000022 0.000021 0.000021 0.000022 0.000023 0.000023 0.000020 0.000018 0.000017 0.000017 0.000017 0.000018 0.000020 0.000021 
0.176232 0.621181 0.123299 0.035677 0.016480 0.007939 0.004071 0.002457 0.001644 0.001311 0.001129 0.000977 0.000842 0.000701 0.000558 0.000430 0.000343 0.000296 0.000278 0.000271 0.000257 0.000232 0.000215 0.000193 0.000171 0.000170 0.000171 0.000168 0.000164 0.000153 0.000142 0.000131 0.000126 0.000121 0.000118 0.000114 0.000110 0.000101 0.000091 0.000087 0.000089 0.000091 0.000096 0.000093 0.000085 0.000080 0.000076 0.000072 0.000076 0.000089 
0.042583 0.137368 0.575888 0.138449 0.046383 0.021964 0.010664 0.005741 0.003143 0.002033 0.001631 0.001493 0.001366 0.001215 0.001003 0.000758 0.000574 0.000478 0.000438 0.000432 0.000417 0.000394 0.000358 0.000312 0.000279 0.000264 0.000270 0.000277 0.000270 0.000255 0.000232 0.000213 0.000203 0.000198 0.000191 0.000189 0.000184 0.000174 0.000157 0.000148 0.000143 0.000149 0.000156 0.000158 0.000150 0.000135 0.000130 0.000122 0.000122 0.000144 
0.013382 0.039232 0.136653 0.551370 0.142874 0.048566 0.023182 0.012591 0.006611 0.003691 0.002382 0.001902 0.001735 0.001585 0.001421 0.001166 0.000928 0.000752 0.000635 0.000564 0.000542 0.000514 0.000474 0.000441 0.000410 0.000380 0.000365 0.000362 0.000352 0.000334 0.000316 0.000298 0.000285 0.000277 0.000272 0.000258 0.000246 0.000235 0.000229 0.000211 0.000208 0.000209 0.000209 0.000209 0.000206 0.000195 0.000180 0.000174 0.000177 0.000204 
0.004581 0.017925 0.045283 0.141318 0.524542 0.139028 0.049040 0.027611 0.014286 0.007368 0.003875 0.002422 0.001987 0.001915 0.001833 0.001649 0.001392 0.001127 0.000883 0.000740 0.000661 0.000617 0.000598 0.000579 0.000545 0.000509 0.000472 0.000437 0.000427 0.000412 0.000398 0.000385 0.000372 0.000362 0.000349 0.000329 0.000309 0.000303 0.000286 0.000284 0.000277 0.000270 0.000265 0.000260 0.000258 0.000252 0.000240 0.000227 0.000246 0.000266 
0.001894 0.007977 0.019807 0.044372 0.128422 0.528358 0.136417 0.053039 0.026800 0.013783 0.007035 0.003893 0.002641 0.002272 0.002199 0.002009 0.001792 0.001510 0.001208 0.000967 0.000803 0.000724 0.000706 0.000690 0.000671 0.000631 0.000584 0.000534 0.000496 0.000483 0.000470 0.000461 0.000458 0.000447 0.000429 0.000403 0.000391 0.000362 0.000353 0.000348 0.000346 0.000337 0.000327 0.000315 0.000303 0.000294 0.000296 0.000302 0.000304 0.000336 
0.001309 0.003803 0.008942 0.019694 0.042120 0.126845 0.532933 0.138781 0.047658 0.023680 0.012384 0.006938 0.004296 0.003075 0.002572 0.002289 0.002011 0.001815 0.001542 0.001245 0.001014 0.000876 0.000801 0.000786 0.000769 0.000739 0.000696 0.000640 0.000591 0.000545 0.000533 0.000528 0.000533 0.000528 0.000512 0.000495 0.000454 0.000435 0.000412 0.000405 0.000408 0.000409 0.000397 0.000376 0.000351 0.000337 0.000353 0.000357 0.000369 0.000411 
0.001478 0.002572 0.005394 0.011986 0.026573 0.055261 0.155506 0.466783 0.134138 0.054746 0.027734 0.013911 0.007220 0.004169 0.002964 0.002573 0.002424 0.002246 0.001976 0.001672 0.001370 0.001126 0.000983 0.000899 0.000860 0.000828 0.000796 0.000752 0.000699 0.000645 0.000605 0.000597 0.000590 0.000585 0.000583 0.000547 0.000523 0.000496 0.000468 0.000453 0.000454 0.000457 0.000449 0.000422 0.000398 0.000397 0.000397 0.000400 0.000431 0.000462 
0.001494 0.001758 0.003017 0.006428 0.014044 0.028522 0.054547 0.137016 0.474099 0.137292 0.053249 0.027450 0.014528 0.007886 0.004534 0.003032 0.002553 0.002438 0.002265 0.002097 0.001811 0.001480 0.001214 0.001043 0.000950 0.000925 0.000907 0.000877 0.000823 0.000754 0.000696 0.000651 0.000651 0.000661 0.000644 0.000626 0.000597 0.000563 0.000528 0.000515 0.000511 0.000513 0.000506 0.000487 0.000474 0.000451 0.000441 0.000450 0.000472 0.000533 
0.001361 0.001458 0.002029 0.003733 0.007534 0.015256 0.028190 0.058161 0.142794 0.453290 0.136254 0.055545 0.029672 0.015823 0.008347 0.004527 0.002968 0.002597 0.002557 0.002467 0.002303 0.001957 0.001601 0.001308 0.001125 0.001033 0.001012 0.000995 0.000958 0.000893 0.000811 0.000746 0.000716 0.000705 0.000706 0.000689 0.000667 0.000639 0.000604 0.000580 0.000570 0.000557 0.000552 0.000555 0.000536 0.000509 0.000506 0.000489 0.000514 0.000600 
