0 10 1 20 0.000504 0.000492 0.000504
1 30 21 40 0.002949 0.002019 0.002949
2 50 41 60 0.003898 0.003162 0.003898
3 70 61 80 0.005865 0.004178 0.005865
4 90 81 100 0.005284 0.004793 0.005284
5 110 101 120 0.010557 0.006437 0.010557
6 130 121 140 0.010804 0.006607 0.010804
7 150 141 160 0.010439 0.006607 0.010439
8 170 161 180 0.011290 0.007067 0.011290
9 190 181 200 0.013753 0.007510 0.013753
10 210 201 220 0.012392 0.007322 0.012392
11 230 221 240 0.013267 0.007548 0.013267
12 250 241 260 0.015217 0.007686 0.015217
13 270 261 280 0.012122 0.007325 0.012122
14 290 281 300 0.015999 0.008153 0.015999
15 310 301 320 0.017372 0.008200 0.017372
16 330 321 340 0.012843 0.007488 0.012843
17 350 341 360 0.016977 0.008267 0.016977
18 370 361 380 0.016226 0.008638 0.016226
19 390 381 400 0.020016 0.009257 0.020016
20 410 401 420 0.018337 0.008785 0.018337
21 430 421 440 0.013734 0.008245 0.013734
22 450 441 460 0.020191 0.009248 0.020191
23 470 461 480 0.016851 0.009088 0.016851
24 490 481 500 0.019671 0.009519 0.019671
25 510 501 520 0.018523 0.009510 0.018523
26 530 521 540 0.019032 0.009794 0.019032
27 550 541 560 0.020440 0.010375 0.020440
28 570 561 580 0.023655 0.011260 0.023655
29 590 581 600 0.024251 0.011846 0.024251
30 610 601 620 0.019370 0.011728 0.019370
31 630 621 640 0.018567 0.012014 0.018567
32 650 641 660 0.016731 0.012503 0.016731
33 670 661 680 0.021497 0.014021 0.021497
34 690 681 700 0.025186 0.014813 0.025186
35 710 701 720 0.019340 0.014703 0.019340
36 730 721 740 0.024644 0.015562 0.024644
37 750 741 760 0.021979 0.016033 0.021979
38 770 761 780 0.023787 0.016805 0.023787
39 790 781 800 0.022673 0.017104 0.022673
40 810 801 820 0.025381 0.018639 0.025381
41 830 821 840 0.028004 0.019415 0.028004
42 850 841 860 0.018439 0.019107 0.018439
43 870 861 880 0.021704 0.020224 0.021704
44 890 881 900 0.026495 0.021746 0.026495
45 910 901 920 0.023804 0.022501 0.023804
46 930 921 940 0.025494 0.023306 0.025494
47 950 941 960 0.024279 0.024264 0.024279
48 970 961 980 0.029063 0.026037 0.029063
49 990 981 1000 0.044048 0.019914 0.044048
