0 10 1 20 0.000439 0.000460 0.000439
1 30 21 40 0.003137 0.001930 0.003137
2 50 41 60 0.002103 0.002723 0.002103
3 70 61 80 0.006214 0.004656 0.006214
4 90 81 100 0.007693 0.005927 0.007693
5 110 101 120 0.013123 0.007413 0.013123
6 130 121 140 0.012571 0.006995 0.012571
7 150 141 160 0.009587 0.006036 0.009587
8 170 161 180 0.009087 0.006248 0.009087
9 190 181 200 0.015365 0.007452 0.015365
10 210 201 220 0.011618 0.006926 0.011618
11 230 221 240 0.014351 0.007209 0.014351
12 250 241 260 0.013153 0.006809 0.013153
13 270 261 280 0.012468 0.006516 0.012468
14 290 281 300 0.011579 0.006458 0.011579
15 310 301 320 0.015240 0.007040 0.015240
16 330 321 340 0.012874 0.006818 0.012874
17 350 341 360 0.014606 0.007286 0.014606
18 370 361 380 0.015348 0.007753 0.015348
19 390 381 400 0.018344 0.008286 0.018344
20 410 401 420 0.016108 0.008064 0.016108
21 430 421 440 0.017004 0.008271 0.017004
22 450 441 460 0.017585 0.008592 0.017585
23 470 461 480 0.018855 0.009224 0.018855
24 490 481 500 0.023391 0.010056 0.023391
25 510 501 520 0.020430 0.009936 0.020430
26 530 521 540 0.023245 0.010230 0.023245
27 550 541 560 0.018945 0.009928 0.018945
28 570 561 580 0.023036 0.010789 0.023036
29 590 581 600 0.024786 0.011280 0.024786
30 610 601 620 0.021756 0.011000 0.021756
31 630 621 640 0.018512 0.010773 0.018512
32 650 641 660 0.016824 0.011068 0.016824
33 670 661 680 0.019562 0.011820 0.019562
34 690 681 700 0.022606 0.012700 0.022606
35 710 701 720 0.017876 0.012776 0.017876
36 730 721 740 0.020904 0.013676 0.020904
37 750 741 760 0.020291 0.014562 0.020291
38 770 761 780 0.025922 0.016004 0.025922
39 790 781 800 0.026924 0.016770 0.026924
40 810 801 820 0.021765 0.016690 0.021765
41 830 821 840 0.022465 0.017556 0.022465
42 850 841 860 0.021546 0.018066 0.021546
43 870 861 880 0.021156 0.018651 0.021156
44 890 881 900 0.019231 0.019390 0.019231
45 910 901 920 0.024538 0.020819 0.024538
46 930 921 940 0.022334 0.021891 0.022334
47 950 941 960 0.026556 0.023372 0.026556
48 970 961 980 0.027101 0.024551 0.027101
49 990 981 1000 0.036180 0.018247 0.036180
