0.921769 0.070485 0.002781 0.002067 0.000661 0.000327 0.000221 0.000216 0.000193 0.000138 0.000079 0.000084 0.000063 0.000060 0.000062 0.000052 0.000061 0.000058 0.000043 0.000040 0.000039 0.000038 0.000037 0.000030 0.000030 0.000029 0.000029 0.000025 0.000029 0.000029 0.000025 0.000024 0.000024 0.000024 0.000025 0.000021 0.000021 0.000021 0.000021 0.000017 
0.098461 0.833985 0.055542 0.005273 0.001686 0.000756 0.000496 0.000443 0.000406 0.000319 0.000190 0.000197 0.000144 0.000151 0.000151 0.000123 0.000139 0.000133 0.000107 0.000098 0.000090 0.000084 0.000085 0.000069 0.000070 0.000067 0.000064 0.000056 0.000065 0.000063 0.000056 0.000053 0.000052 0.000052 0.000052 0.000043 0.000044 0.000047 0.000047 0.000040 
0.006046 0.086443 0.811113 0.085119 0.001896 0.001751 0.000916 0.000778 0.000681 0.000552 0.000364 0.000367 0.000270 0.000275 0.000297 0.000222 0.000232 0.000229 0.000194 0.000185 0.000160 0.000142 0.000147 0.000126 0.000125 0.000112 0.000109 0.000098 0.000115 0.000105 0.000096 0.000091 0.000089 0.000090 0.000084 0.000072 0.000075 0.000080 0.000081 0.000072 
0.004112 0.007509 0.077886 0.836151 0.059138 0.003109 0.001710 0.001227 0.001047 0.000793 0.000527 0.000573 0.000436 0.000435 0.000448 0.000352 0.000377 0.000364 0.000292 0.000275 0.000257 0.000225 0.000226 0.000192 0.000193 0.000176 0.000168 0.000153 0.000175 0.000168 0.000147 0.000141 0.000141 0.000139 0.000140 0.000115 0.000118 0.000125 0.000128 0.000113 
0.002260 0.004124 0.002981 0.101588 0.811154 0.058486 0.003500 0.002515 0.001689 0.001238 0.000788 0.000890 0.000690 0.000663 0.000623 0.000500 0.000545 0.000503 0.000389 0.000370 0.000352 0.000330 0.000316 0.000256 0.000266 0.000251 0.000242 0.000208 0.000234 0.000224 0.000209 0.000193 0.000191 0.000196 0.000196 0.000166 0.000164 0.000170 0.000176 0.000164 
0.001599 0.002648 0.003940 0.007646 0.083724 0.810517 0.065394 0.004855 0.003271 0.001962 0.001219 0.001252 0.000997 0.000954 0.000902 0.000693 0.000730 0.000683 0.000530 0.000483 0.000455 0.000431 0.000431 0.000350 0.000348 0.000338 0.000325 0.000281 0.000304 0.000293 0.000270 0.000256 0.000256 0.000265 0.000268 0.000225 0.000223 0.000226 0.000234 0.000222 
0.001251 0.002007 0.002381 0.004860 0.005789 0.075559 0.804139 0.077329 0.004785 0.003427 0.001705 0.001678 0.001224 0.001228 0.001208 0.000931 0.000911 0.000846 0.000686 0.000620 0.000556 0.000513 0.000523 0.000456 0.000447 0.000408 0.000397 0.000352 0.000384 0.000355 0.000326 0.000316 0.000323 0.000324 0.000332 0.000286 0.000278 0.000288 0.000296 0.000277 
0.001085 0.001593 0.001798 0.003100 0.003701 0.004990 0.068789 0.805962 0.081080 0.004250 0.002773 0.002196 0.001538 0.001457 0.001476 0.001183 0.001187 0.001065 0.000842 0.000789 0.000694 0.000625 0.000633 0.000556 0.000565 0.000509 0.000476 0.000428 0.000479 0.000441 0.000400 0.000387 0.000388 0.000399 0.000399 0.000344 0.000349 0.000361 0.000373 0.000339 
0.000893 0.001350 0.001452 0.002440 0.002293 0.003102 0.003926 0.074794 0.803957 0.076421 0.003284 0.003407 0.001999 0.001823 0.001697 0.001410 0.001474 0.001341 0.001025 0.000931 0.000861 0.000773 0.000768 0.000646 0.000660 0.000627 0.000579 0.000500 0.000567 0.000542 0.000487 0.000452 0.000458 0.000467 0.000477 0.000405 0.000416 0.000439 0.000447 0.000409 
0.000701 0.001156 0.001284 0.002019 0.001834 0.002030 0.003069 0.004278 0.083393 0.803613 0.062826 0.005686 0.003207 0.002390 0.002168 0.001633 0.001781 0.001648 0.001262 0.001110 0.001021 0.000950 0.000922 0.000752 0.000753 0.000718 0.000698 0.000587 0.000656 0.000639 0.000578 0.000533 0.000524 0.000537 0.000549 0.000480 0.000484 0.000511 0.000536 0.000487 
