0 10 1 20 0.003578 0.002075 0.003578
1 30 21 40 0.003826 0.002969 0.003826
2 50 41 60 0.004747 0.004221 0.004747
3 70 61 80 0.011328 0.005894 0.011328
4 90 81 100 0.008804 0.005057 0.008804
5 110 101 120 0.006019 0.004419 0.006019
6 130 121 140 0.011043 0.004718 0.011043
7 150 141 160 0.003268 0.003074 0.003268
8 170 161 180 0.007690 0.004170 0.007690
9 190 181 200 0.008888 0.004305 0.008888
10 210 201 220 0.007104 0.003666 0.007104
11 230 221 240 0.005344 0.003340 0.005344
12 250 241 260 0.008656 0.003951 0.008656
13 270 261 280 0.008580 0.003669 0.008580
14 290 281 300 0.005717 0.002818 0.005717
15 310 301 320 0.004467 0.002411 0.004467
16 330 321 340 0.004833 0.002491 0.004833
17 350 341 360 0.005927 0.002702 0.005927
18 370 361 380 0.005845 0.002649 0.005845
19 390 381 400 0.005457 0.002507 0.005457
20 410 401 420 0.005251 0.002370 0.005251
21 430 421 440 0.004580 0.002285 0.004580
22 450 441 460 0.006349 0.002429 0.006349
23 470 461 480 0.004502 0.002083 0.004502
24 490 481 500 0.004063 0.001975 0.004063
25 510 501 520 0.005106 0.002087 0.005106
26 530 521 540 0.004486 0.001947 0.004486
27 550 541 560 0.004130 0.001799 0.004130
28 570 561 580 0.003589 0.001687 0.003589
29 590 581 600 0.003921 0.001708 0.003921
30 610 601 620 0.004002 0.001675 0.004002
31 630 621 640 0.003429 0.001516 0.003429
32 650 641 660 0.002795 0.001344 0.002795
33 670 661 680 0.002577 0.001270 0.002577
34 690 681 700 0.002532 0.001278 0.002532
35 710 701 720 0.003228 0.001341 0.003228
36 730 721 740 0.002405 0.001164 0.002405
37 750 741 760 0.001711 0.000990 0.001711
38 770 761 780 0.001605 0.000958 0.001605
39 790 781 800 0.001803 0.001006 0.001803
40 810 801 820 0.001943 0.001058 0.001943
41 830 821 840 0.002031 0.001119 0.002031
42 850 841 860 0.002726 0.001174 0.002726
43 870 861 880 0.001224 0.000918 0.001224
44 890 881 900 0.001440 0.000954 0.001440
45 910 901 920 0.001754 0.001030 0.001754
46 930 921 940 0.001886 0.001032 0.001886
47 950 941 960 0.000926 0.000878 0.000926
48 970 961 980 0.001869 0.001088 0.001869
49 990 981 1000 0.002513 0.001046 0.002513
