0 10 1 20 0.000885 0.000657 0.000885
1 30 21 40 0.002273 0.001835 0.002273
2 50 41 60 0.003872 0.002884 0.003872
3 70 61 80 0.004812 0.003312 0.004812
4 90 81 100 0.003147 0.003589 0.003147
5 110 101 120 0.008838 0.005107 0.008838
6 130 121 140 0.007438 0.005121 0.007438
7 150 141 160 0.009044 0.005549 0.009044
8 170 161 180 0.007707 0.005692 0.007707
9 190 181 200 0.011952 0.007070 0.011952
10 210 201 220 0.013584 0.007769 0.013584
11 230 221 240 0.016104 0.007981 0.016104
12 250 241 260 0.011831 0.007128 0.011831
13 270 261 280 0.013656 0.007728 0.013656
14 290 281 300 0.017671 0.008578 0.017671
15 310 301 320 0.016176 0.008461 0.016176
16 330 321 340 0.017736 0.008637 0.017736
17 350 341 360 0.017447 0.008390 0.017447
18 370 361 380 0.014864 0.008132 0.014864
19 390 381 400 0.021054 0.009134 0.021054
20 410 401 420 0.019504 0.008786 0.019504
21 430 421 440 0.015961 0.008073 0.015961
22 450 441 460 0.018186 0.008292 0.018186
23 470 461 480 0.016798 0.008084 0.016798
24 490 481 500 0.016306 0.008366 0.016306
25 510 501 520 0.024733 0.009650 0.024733
26 530 521 540 0.020827 0.009062 0.020827
27 550 541 560 0.016814 0.008443 0.016814
28 570 561 580 0.022088 0.009134 0.022088
29 590 581 600 0.019380 0.008848 0.019380
30 610 601 620 0.019412 0.008987 0.019412
31 630 621 640 0.023412 0.009633 0.023412
32 650 641 660 0.021799 0.009243 0.021799
33 670 661 680 0.017156 0.008369 0.017156
34 690 681 700 0.018295 0.008737 0.018295
35 710 701 720 0.023606 0.009740 0.023606
36 730 721 740 0.021396 0.009577 0.021396
37 750 741 760 0.021363 0.009448 0.021363
38 770 761 780 0.019604 0.009026 0.019604
39 790 781 800 0.018656 0.008824 0.018656
40 810 801 820 0.018581 0.008894 0.018581
41 830 821 840 0.020046 0.009556 0.020046
42 850 841 860 0.027220 0.010646 0.027220
43 870 861 880 0.018173 0.009451 0.018173
44 890 881 900 0.023647 0.010529 0.023647
45 910 901 920 0.027044 0.011044 0.027044
46 930 921 940 0.016733 0.009743 0.016733
47 950 941 960 0.033212 0.012549 0.033212
48 970 961 980 0.027617 0.012283 0.027617
49 990 981 1000 0.042943 0.011883 0.042943
