0.878587 0.087245 0.016418 0.005346 0.001967 0.001014 0.000842 0.000845 0.000819 0.000712 0.000557 0.000395 0.000278 0.000235 0.000230 0.000235 0.000233 0.000224 0.000209 0.000196 0.000182 0.000168 0.000154 0.000155 0.000148 0.000138 0.000129 0.000127 0.000123 0.000120 0.000119 0.000118 0.000118 0.000112 0.000109 0.000105 0.000102 0.000099 0.000092 0.000095 0.000098 0.000095 0.000087 0.000085 0.000079 0.000076 0.000074 0.000081 0.000093 0.000132 
0.160662 0.637829 0.120961 0.034915 0.015070 0.006792 0.003416 0.002044 0.001667 0.001620 0.001528 0.001319 0.001132 0.000831 0.000640 0.000546 0.000508 0.000509 0.000519 0.000502 0.000445 0.000423 0.000358 0.000314 0.000284 0.000268 0.000256 0.000260 0.000249 0.000243 0.000229 0.000218 0.000213 0.000197 0.000188 0.000183 0.000179 0.000174 0.000166 0.000172 0.000168 0.000171 0.000171 0.000155 0.000152 0.000148 0.000160 0.000168 0.000219 0.000460 
0.030440 0.121781 0.617620 0.137595 0.038165 0.015060 0.006979 0.004064 0.003075 0.002742 0.002453 0.001991 0.001645 0.001205 0.000968 0.000860 0.000815 0.000808 0.000782 0.000731 0.000636 0.000603 0.000519 0.000463 0.000417 0.000388 0.000374 0.000369 0.000355 0.000342 0.000319 0.000307 0.000302 0.000281 0.000269 0.000255 0.000248 0.000246 0.000239 0.000237 0.000239 0.000239 0.000235 0.000228 0.000205 0.000206 0.000200 0.000274 0.000460 0.000764 
0.012650 0.044863 0.175609 0.517493 0.135338 0.047595 0.022508 0.009889 0.004847 0.002876 0.002245 0.002059 0.002053 0.001710 0.001425 0.001178 0.001002 0.000914 0.000866 0.000823 0.000756 0.000741 0.000629 0.000566 0.000492 0.000449 0.000424 0.000434 0.000414 0.000392 0.000367 0.000352 0.000347 0.000322 0.000313 0.000298 0.000294 0.000298 0.000275 0.000274 0.000272 0.000266 0.000250 0.000237 0.000230 0.000212 0.000254 0.000447 0.000631 0.000818 
0.004862 0.020227 0.050880 0.141370 0.513931 0.142671 0.053001 0.023792 0.011791 0.006234 0.003429 0.002200 0.001916 0.001742 0.001705 0.001616 0.001426 0.001237 0.001060 0.000932 0.000817 0.000804 0.000710 0.000666 0.000605 0.000548 0.000512 0.000495 0.000463 0.000438 0.000412 0.000403 0.000406 0.000380 0.000363 0.000351 0.000347 0.000336 0.000319 0.000319 0.000308 0.000295 0.000269 0.000246 0.000227 0.000268 0.000444 0.000672 0.000706 0.000846 
0.002434 0.008856 0.019502 0.048293 0.138587 0.501449 0.147323 0.051368 0.026630 0.014583 0.007537 0.003653 0.002036 0.001644 0.001758 0.001937 0.001885 0.001698 0.001425 0.001159 0.000949 0.000878 0.000784 0.000760 0.000709 0.000673 0.000618 0.000584 0.000527 0.000499 0.000475 0.000460 0.000473 0.000444 0.000432 0.000415 0.000399 0.000390 0.000366 0.000361 0.000345 0.000323 0.000297 0.000260 0.000273 0.000468 0.000664 0.000757 0.000770 0.000891 
0.001876 0.004134 0.008389 0.021197 0.047783 0.136732 0.490549 0.139431 0.056367 0.032155 0.016932 0.007846 0.003491 0.001933 0.001804 0.002098 0.002255 0.002194 0.001912 0.001567 0.001225 0.001074 0.000917 0.000865 0.000826 0.000785 0.000738 0.000704 0.000641 0.000595 0.000560 0.000548 0.000547 0.000522 0.000509 0.000483 0.000472 0.000463 0.000424 0.000406 0.000387 0.000365 0.000321 0.000323 0.000501 0.000695 0.000798 0.000856 0.000842 0.000966 
0.001471 0.001932 0.003816 0.007277 0.016760 0.037251 0.108943 0.538939 0.143455 0.052437 0.027326 0.013625 0.006938 0.003527 0.002321 0.002191 0.002308 0.002377 0.002238 0.001953 0.001594 0.001360 0.001114 0.000997 0.000918 0.000868 0.000824 0.000819 0.000762 0.000716 0.000666 0.000641 0.000640 0.000597 0.000571 0.000549 0.000534 0.000507 0.000475 0.000449 0.000432 0.000402 0.000418 0.000636 0.000854 0.000912 0.000905 0.000905 0.000886 0.000965 
0.001292 0.001429 0.002618 0.003234 0.007530 0.017508 0.039929 0.130059 0.518448 0.140124 0.051128 0.024986 0.012976 0.006417 0.003567 0.002610 0.002474 0.002529 0.002498 0.002298 0.001953 0.001709 0.001379 0.001171 0.001027 0.000947 0.000907 0.000907 0.000873 0.000836 0.000778 0.000733 0.000719 0.000667 0.000629 0.000611 0.000579 0.000546 0.000516 0.000498 0.000470 0.000475 0.000676 0.000928 0.000981 0.001006 0.000970 0.000940 0.000919 0.000996 
0.001139 0.001407 0.002366 0.001945 0.004035 0.009718 0.023086 0.048184 0.142022 0.486115 0.138459 0.051280 0.027206 0.012944 0.006413 0.003647 0.002743 0.002635 0.002655 0.002584 0.002294 0.002098 0.001689 0.001388 0.001160 0.001033 0.000977 0.000987 0.000959 0.000932 0.000875 0.000831 0.000781 0.000720 0.000691 0.000639 0.000605 0.000573 0.000552 0.000523 0.000538 0.000696 0.000898 0.001000 0.001024 0.001018 0.000982 0.000969 0.000932 0.001050 
0.000917 0.001366 0.002177 0.001561 0.002283 0.005165 0.012502 0.025822 0.053292 0.142387 0.467617 0.135798 0.057712 0.027277 0.013326 0.006710 0.003808 0.002822 0.002655 0.002638 0.002506 0.002427 0.002017 0.001679 0.001357 0.001155 0.001050 0.001046 0.001018 0.001002 0.000957 0.000903 0.000866 0.000782 0.000718 0.000667 0.000616 0.000594 0.000565 0.000570 0.000758 0.000916 0.000993 0.001030 0.001015 0.001003 0.000974 0.000961 0.000949 0.001074 
0.000638 0.001156 0.001733 0.001404 0.001436 0.002455 0.005682 0.012628 0.025543 0.051722 0.133188 0.480690 0.138005 0.050944 0.027042 0.014425 0.007384 0.004018 0.002751 0.002515 0.002480 0.002559 0.002264 0.001988 0.001626 0.001338 0.001173 0.001108 0.001071 0.001055 0.000998 0.000975 0.000952 0.000852 0.000759 0.000689 0.000646 0.000585 0.000620 0.000797 0.001028 0.001027 0.001068 0.001060 0.001029 0.000996 0.000951 0.000951 0.000939 0.001059 
0.000481 0.001061 0.001532 0.001498 0.001339 0.001464 0.002705 0.006881 0.014194 0.029360 0.060564 0.147663 0.430478 0.138313 0.061613 0.033132 0.016487 0.008098 0.004188 0.002694 0.002326 0.002397 0.002333 0.002259 0.001978 0.001666 0.001381 0.001236 0.001123 0.001067 0.001028 0.001012 0.000995 0.000895 0.000812 0.000731 0.000657 0.000616 0.000784 0.000912 0.001019 0.001031 0.001020 0.001026 0.001003 0.000971 0.000959 0.000968 0.000958 0.001093 
