0 10 1 20 0.002210 0.001569 0.002210
1 30 21 40 0.005116 0.003231 0.005116
2 50 41 60 0.006407 0.003897 0.006407
3 70 61 80 0.005581 0.003709 0.005581
4 90 81 100 0.005459 0.003722 0.005459
5 110 101 120 0.006572 0.003929 0.006572
6 130 121 140 0.005638 0.004006 0.005638
7 150 141 160 0.009911 0.004672 0.009911
8 170 161 180 0.006868 0.003937 0.006868
9 190 181 200 0.007262 0.003602 0.007262
10 210 201 220 0.005224 0.002960 0.005224
11 230 221 240 0.004796 0.002880 0.004796
12 250 241 260 0.006244 0.003308 0.006244
13 270 261 280 0.007657 0.003597 0.007657
14 290 281 300 0.007476 0.003403 0.007476
15 310 301 320 0.005778 0.003017 0.005778
16 330 321 340 0.007012 0.003028 0.007012
17 350 341 360 0.005303 0.002684 0.005303
18 370 361 380 0.005914 0.002757 0.005914
19 390 381 400 0.006528 0.002766 0.006528
20 410 401 420 0.005469 0.002510 0.005469
21 430 421 440 0.005354 0.002398 0.005354
22 450 441 460 0.005145 0.002320 0.005145
23 470 461 480 0.005446 0.002288 0.005446
24 490 481 500 0.004983 0.002109 0.004983
25 510 501 520 0.004038 0.001889 0.004038
26 530 521 540 0.004424 0.001840 0.004424
27 550 541 560 0.003636 0.001634 0.003636
28 570 561 580 0.002981 0.001488 0.002981
29 590 581 600 0.003526 0.001531 0.003526
30 610 601 620 0.003013 0.001475 0.003013
31 630 621 640 0.003685 0.001539 0.003685
32 650 641 660 0.003095 0.001430 0.003095
33 670 661 680 0.002944 0.001344 0.002944
34 690 681 700 0.002487 0.001251 0.002487
35 710 701 720 0.002613 0.001257 0.002613
36 730 721 740 0.002703 0.001244 0.002703
37 750 741 760 0.002155 0.001156 0.002155
38 770 761 780 0.002512 0.001189 0.002512
39 790 781 800 0.002284 0.001132 0.002284
40 810 801 820 0.001975 0.001040 0.001975
41 830 821 840 0.001567 0.000939 0.001567
42 850 841 860 0.001392 0.000888 0.001392
43 870 861 880 0.001247 0.000875 0.001247
44 890 881 900 0.001555 0.000935 0.001555
45 910 901 920 0.001335 0.000907 0.001335
46 930 921 940 0.001207 0.000932 0.001207
47 950 941 960 0.002274 0.001119 0.002274
48 970 961 980 0.001619 0.001063 0.001619
49 990 981 1000 0.002360 0.001011 0.002360
