0 10 1 20 0.000519 0.000595 0.000519
1 30 21 40 0.002313 0.002192 0.002313
2 50 41 60 0.007462 0.004141 0.007462
3 70 61 80 0.006754 0.004059 0.006754
4 90 81 100 0.004712 0.003536 0.004712
5 110 101 120 0.005429 0.004199 0.005429
6 130 121 140 0.010233 0.005337 0.010233
7 150 141 160 0.009079 0.005084 0.009079
8 170 161 180 0.008715 0.004772 0.008715
9 190 181 200 0.008588 0.004439 0.008588
10 210 201 220 0.007047 0.003993 0.007047
11 230 221 240 0.008230 0.003988 0.008230
12 250 241 260 0.006364 0.003652 0.006364
13 270 261 280 0.008430 0.004036 0.008430
14 290 281 300 0.009279 0.003900 0.009279
15 310 301 320 0.006057 0.003126 0.006057
16 330 321 340 0.006105 0.003004 0.006105
17 350 341 360 0.006747 0.002916 0.006747
18 370 361 380 0.004631 0.002517 0.004631
19 390 381 400 0.006059 0.002743 0.006059
20 410 401 420 0.006232 0.002740 0.006232
21 430 421 440 0.005669 0.002566 0.005669
22 450 441 460 0.005251 0.002449 0.005251
23 470 461 480 0.005691 0.002472 0.005691
24 490 481 500 0.005606 0.002372 0.005606
25 510 501 520 0.004750 0.002149 0.004750
26 530 521 540 0.004615 0.002016 0.004615
27 550 541 560 0.003909 0.001869 0.003909
28 570 561 580 0.004352 0.001871 0.004352
29 590 581 600 0.003599 0.001769 0.003599
30 610 601 620 0.004450 0.001865 0.004450
31 630 621 640 0.004107 0.001754 0.004107
32 650 641 660 0.003173 0.001544 0.003173
33 670 661 680 0.003040 0.001486 0.003040
34 690 681 700 0.003116 0.001503 0.003116
35 710 701 720 0.003429 0.001524 0.003429
36 730 721 740 0.002865 0.001401 0.002865
37 750 741 760 0.002404 0.001319 0.002404
38 770 761 780 0.002939 0.001392 0.002939
39 790 781 800 0.002536 0.001349 0.002536
40 810 801 820 0.002879 0.001398 0.002879
41 830 821 840 0.002613 0.001372 0.002613
42 850 841 860 0.002776 0.001385 0.002776
43 870 861 880 0.002487 0.001309 0.002487
44 890 881 900 0.001866 0.001189 0.001866
45 910 901 920 0.002040 0.001245 0.002040
46 930 921 940 0.002568 0.001363 0.002568
47 950 941 960 0.002290 0.001343 0.002290
48 970 961 980 0.002585 0.001412 0.002585
49 990 981 1000 0.003047 0.001274 0.003047
